Date,Open,High,Low,Close,Adj Close,Volume
2016-07-05,41.33891296386719,45.472801208496094,40.49790954589844,40.669456481933594,39.887428283691406,7445687
2016-07-06,39.389122009277344,40.669456481933594,38.73640060424805,39.958160400390625,39.18981170654297,8014268
2016-07-07,39.84937286376953,40.167362213134766,39.61924743652344,39.949790954589844,39.181602478027344,6556726
2016-07-08,40.13389205932617,42.351463317871094,39.7740592956543,42.00836944580078,41.20059585571289,5070983
2016-07-11,41.17991638183594,42.87029266357422,40.987449645996094,42.77824401855469,41.95567321777344,7220549
2016-07-12,42.67782211303711,42.728031158447266,42.05857849121094,42.3179931640625,41.504276275634766,6635716
2016-07-13,42.3179931640625,42.761505126953125,41.69874572753906,42.359832763671875,41.54530715942383,5813317
2016-07-14,42.11715316772461,43.29706954956055,41.799163818359375,43.15481185913086,42.32499694824219,4160512
2016-07-15,43.330543518066406,43.4393310546875,42.351463317871094,42.87029266357422,42.04595184326172,4409311
2016-07-18,42.485355377197266,43.16318130493164,42.26778030395508,42.920501708984375,42.09519577026367,1861213
2016-07-19,42.71129608154297,43.14644241333008,42.209205627441406,43.13807678222656,42.3085823059082,2335867
2016-07-20,43.38075256347656,43.44770050048828,41.84937286376953,42.12552261352539,41.31550216674805,4005282
2016-07-21,42.17573165893555,42.359832763671875,41.832637786865234,42.041839599609375,41.23344039916992,3620731
2016-07-22,41.84100341796875,42.083683013916016,41.24686050415039,41.33891296386719,40.54401397705078,2928467
2016-07-25,41.18828582763672,41.38075256347656,40.050209045410156,40.987449645996094,40.19930648803711,3638536
2016-07-26,40.635982513427734,41.355648040771484,40.40167236328125,41.238494873046875,40.445526123046875,1877823
2016-07-27,41.071128845214844,41.42259216308594,40.765689849853516,40.93723678588867,40.15007019042969,1946177
2016-07-28,40.7866096496582,41.079498291015625,40.4560661315918,40.71129608154297,39.928466796875,3493105
2016-07-29,40.55229949951172,40.83681869506836,40.17573165893555,40.34309768676758,39.567344665527344,5358500
2016-08-01,40.25941467285156,40.59414291381836,39.82426834106445,40.0,39.23085021972656,3562295
2016-08-02,39.74895477294922,40.18410110473633,39.481170654296875,39.74895477294922,38.98462677001953,3904424
2016-08-03,39.74895477294922,41.40585708618164,39.62343215942383,41.238494873046875,40.445526123046875,5628331
2016-08-04,41.49790954589844,41.93305587768555,41.40585708618164,41.86610794067383,41.06107711791992,3640926
2016-08-05,42.05857849121094,42.66108703613281,42.05857849121094,42.326358795166016,41.51247787475586,3185751
2016-08-08,42.368202209472656,42.56903839111328,41.790794372558594,41.88284683227539,41.077491760253906,2529218
2016-08-09,40.77824401855469,42.28451919555664,40.5196647644043,42.2259407043457,41.41398620605469,1288091
2016-08-10,42.234310150146484,42.510459899902344,41.924686431884766,42.21757125854492,41.40577697753906,1412968
2016-08-11,42.451881408691406,44.108787536621094,42.42677688598633,43.97489547729492,43.12930679321289,2381277
2016-08-12,43.514644622802734,44.242679595947266,43.3472785949707,44.108787536621094,43.2606315612793,1538921
2016-08-15,44.30962371826172,44.99581527709961,44.234310150146484,44.90376663208008,44.04031753540039,1742191
2016-08-16,44.83681869506836,45.14644241333008,44.57740783691406,44.81171417236328,43.950042724609375,1197749
2016-08-17,44.912132263183594,44.96234130859375,44.635982513427734,44.69456100463867,43.83513641357422,1233360
2016-08-18,44.53556442260742,44.7866096496582,44.29288864135742,44.485355377197266,43.62996292114258,1045267
2016-08-19,44.30962371826172,44.30962371826172,43.271968841552734,43.44770050048828,42.61225509643555,1429340
2016-08-22,43.44770050048828,43.548118591308594,42.74477005004883,42.8953971862793,42.07057189941406,1292632
2016-08-23,42.97908020019531,43.59832763671875,42.794979095458984,43.43096160888672,42.59584045410156,3003752
2016-08-24,42.8953971862793,43.330543518066406,42.34644317626953,42.987449645996094,42.21779251098633,827896
2016-08-25,42.828453063964844,43.42259216308594,42.66108703613281,43.196651458740234,42.42325210571289,1654956
2016-08-26,43.2133903503418,43.799163818359375,43.121337890625,43.40585708618164,42.62871551513672,1120432
